person_id,movie_id
556800,78428
1160576,78428
76913,79064
99687,79064
130985,79064
543178,79064
1619,79093
12672,79093
25246,79093
26784,79093
119447,79093
134703,79093
148886,79093
1275566,79093
1275569,79093
74021,79279
76913,79279
130985,79279
1287732,79279
121394,79321
54615,79322
56861,79434
66717,79434
68561,79434
26724,79577
65938,79865
122816,79865
588138,79865
975322,79865
119447,79871
1135177,79871
1135394,79871
1591060,79871
588144,79872
1619,79953
25251,79992
66717,79992
62423,80268
66717,80268
68557,80268
119447,80268
553881,80268
118745,80474
227782,80474
240171,80474
548610,80474
1134732,80474
21914,80477
65992,80479
88495,80479
94077,80479
556800,80479
62410,80485
579216,80485
1135394,80485
26786,80606
44922,80606
62419,80606
62420,80606
83686,80606
84205,80606
88495,80606
119454,80606
231909,80606
239010,80606
589746,80606
554120,80640
612216,80640
589911,80644
57831,80779
88495,80779
66717,80794
1134729,80794
1416970,80794
25246,81128
65353,81128
70437,81128
140481,81128
1135394,81128
56861,81221
66717,81344
66761,81344
88351,81344
99687,81344
134704,81344
21911,81639
26739,81639
77301,81639
120725,81669
227792,81669
26724,81709
62417,81709
567303,81709
592328,81709
592329,81709
26724,81750
67689,81750
20519,81752
1336,81870
109809,81870
240171,81870
1173757,81937
21908,82061
21910,82061
84205,82161
1624,82190
20652,82190
64496,82190
130644,82190
25246,82952
68557,82952
70437,82952
87840,82952
70437,83016
87942,83016
20652,83048
78878,83048
548474,83048
1054920,83048
77301,83277
998494,83277
20652,83517
103598,83706
1337,83721
21914,83721
25251,83721
26760,83721
65934,83721
592329,83721
1094209,83721
1134732,83721
62424,83876
69636,83876
229302,83876
612216,83876
1134732,83876
1173203,83876
1173757,83876
81081,83914
229302,83914
26778,83960
83631,83960
94076,83960
1195450,83960
1357125,83960
1415348,83960
26724,84275
576408,84275
1277930,84369
77304,84700
21908,84702
26724,84702
70590,84702
144860,84702
69033,84703
26724,84819
1357125,84825
227782,85012
65975,85014
65976,85014
612216,85014
1134732,85014
26739,85020
124002,85258
134703,85258
1134504,85258
124002,85259
57831,85502
25246,85508
66717,85508
68562,85508
88495,85508
105421,85532
1341,85590
25251,85590
65934,85590
88495,85590
240177,85590
1173215,85590
57609,85795
118352,85795
119426,85795
990443,85795
1134731,85795
240177,85874
87944,85877
1172981,85877
10885,85878
109813,85878
62410,86124
124002,86275
134704,86275
229302,86275
71051,86409
86318,86409
115610,86409
62419,86425
548610,86851
1109778,86851
1173757,86851
26784,87036
70673,87036
124002,87036
124777,87036
229302,87036
1134504,87036
83560,87953
213438,87953
57609,88046
62410,88046
1173757,88046
69636,88048
229302,88048
1134504,88048
18899,88141
70673,88141
116351,88141
62410,88159
548610,88377
548610,88381
695,88553
26786,88553
121709,88553
134704,88553
239961,88553
118745,88631
548610,88631
88351,88633
118745,88633
1109778,88633
26784,88806
70690,88806
83630,88806
119447,88806
134704,88806
227778,88806
239010,88806
1277930,88806
26726,88889
62410,88889
109301,88889
567303,88889
1329775,88889
1357077,88889
1407468,88889
18899,88922
26784,88922
35452,88922
124002,88922
229302,88922
240169,88922
88351,88945
62410,88978
63584,89433
65934,89433
66717,89433
118350,89433
120725,89433
548610,89475
548610,89478
18897,89483
548610,89483
87944,89749
126852,89749
1135781,89749
1134504,89992
70690,90003
131728,90018
65986,90022
69636,90022
124777,90022
229302,90022
1134505,90022
62410,90071
64496,90147
1132614,90147
1147123,90147
71051,90283
121394,90548
584527,90548
1164789,90556
1173203,90556
65986,90557
70674,90557
67259,90562
1164789,90562
240169,90565
26724,90567
35452,90567
62410,90567
1173757,90567
553882,90772
121394,90805
105421,90808
148884,90808
66717,90934
122816,90934
122818,90934
588144,90934
1134729,90934
62423,90965
103598,90965
119447,90965
239961,90965
1341,91007
21902,91007
35452,91007
67222,91007
68561,91007
70437,91007
110844,91007
119447,91007
990443,91007
1134731,91007
1346930,91007
25246,91186
26760,91186
62410,91186
66717,91186
87840,91186
239010,91186
592329,91186
70437,91286
63584,91463
83358,91463
1134732,91463
1134734,91463
1135177,91463
1139041,91463
25251,91759
56804,91759
63584,91759
84205,91759
12672,91919
25246,91919
119447,91919
148886,91919
229302,91919
1135394,91919
57609,92360
69636,92360
70673,92360
83358,92360
127410,92360
990443,92360
1109778,92360
148884,92563
1134729,92563
1172981,92563
1346930,92563
88351,92679
1134504,92679
695,92710
239091,92710
1065282,92710
1173757,92710
77303,92990
25246,93387
65974,93387
69637,93387
135836,93387
224928,93387
237235,93387
998494,93387
1619,93412
18897,93412
25245,93412
25246,93412
66717,93412
66761,93412
83489,93412
88495,93412
111298,93412
64895,93465
69637,93465
87944,93465
213438,93465
1134729,93465
1619,93487
25245,93487
26726,93487
26729,93487
26767,93487
111298,93487
116906,93487
227778,93487
240177,93487
579216,93487
12466,93502
26724,93502
62419,93502
67222,93502
88495,93502
96889,93502
103598,93502
1065282,93532
1148003,93569
25251,93582
65934,93582
68561,93582
83358,93582
118350,93582
118352,93582
936010,93582
999460,93582
1136808,93582
1404511,93582
69636,93754
240169,93754
1109778,93754
54615,93898
65938,93898
25245,94406
65974,94406
67221,94406
68557,94406
134704,94406
56861,94676
120725,94676
229302,94753
1364713,94753
20654,95728
26724,95731
26744,95731
21911,95919
77304,95919
548610,95955
1109778,95955
1164789,95955
62424,95990
65986,95990
84205,95990
548610,95990
1134505,95990
1148003,95990
1163362,95990
65986,96144
69636,96144
229302,96144
1134505,96144
592329,96331
643,96466
120725,96466
1617133,96466
1337,96480
26744,96487
65938,96487
612216,96487
20519,96664
72731,96664
127410,96664
127436,96664
240171,96664
73774,96686
88351,96952
240169,96952
548610,96952
65975,96989
67221,96989
88495,96989
96889,96989
119447,96989
227804,96989
239010,96989
567303,96989
695,96990
20519,96990
56804,96990
84205,96990
119447,96990
134703,96990
612216,96990
1173203,96990
584527,97150
612216,97150
88351,97412
88351,97430
240171,97430
26739,97520
62410,97731
62417,97731
87840,97731
26786,97812
956575,97812
1415348,97812
144860,97876
44922,98164
81081,98164
119454,98164
124002,98171
83358,98174
548610,98420
18897,98422
70673,98422
1619,98497
134704,98497
148886,98497
229302,98497
239010,98497
592329,98497
1134735,98497
18897,98567
21911,98567
70690,98567
64496,98570
56804,98984
26724,99576
576408,99576
1624,99580
18897,99580
84205,99580
227792,99580
1341,99582
12466,99582
70673,100943
584527,100943
26724,101024
62419,101024
70590,101024
1175533,101189
1337,101334
54615,101334
63584,101334
67689,101334
110844,101334
110847,101334
126852,101334
239961,101334
551869,101334
1338,101335
25245,101335
56830,101335
56861,101335
62417,101335
67222,101335
70690,101335
88495,101335
567303,101335
105421,101569
612216,101920
25246,102263
56816,102263
72731,102263
87840,102263
120725,102263
227804,102263
1341,102468
62420,102468
70690,102468
87839,102468
110844,102468
130644,102468
1341,102477
18899,102477
62424,102477
83686,102477
592328,102477
931172,102869
584527,103535
56811,103847
62424,103847
84205,103847
1134505,103847
213438,104171
21911,104194
56830,104240
67046,104240
12466,104259
25249,104259
68557,104259
230776,104259
1045536,104259
1134735,104259
1191058,104259
124002,104262
65976,104272
69636,104272
70673,104272
240169,104272
1148003,104272
26760,104287
70673,104287
78877,104287
87840,104287
955784,104287
1178938,104287
69638,104313
974461,104313
1175533,104313
25246,104509
56861,104566
65992,104566
84205,104566
127410,104566
148886,104566
1175533,104582
1175533,104583
1175533,104586
1175533,104589
1081493,104594
57609,104597
70673,104597
229302,104597
296066,104597
1134505,104597
26786,104599
26775,104606
69636,104606
88351,104606
118745,104606
1109778,104606
1134504,104606
1134505,104606
56830,104624
67046,104624
83693,104624
62423,104639
67224,104639
1134505,104639
1173757,104639
227792,104675
1619,104680
87840,104680
592329,104680
1319279,104680
82177,104681
123202,104681
213438,104681
26785,104683
88495,104683
239010,104683
1173605,104683
1173757,104683
21914,104684
84205,104684
134704,104684
229302,104684
62423,104686
67222,104686
70437,104686
88495,104686
548474,104686
990443,104686
1134731,104686
1160576,104686
65974,104689
67221,104689
134704,104689
224925,104689
20999,104811
134703,104876
1065282,104876
92833,104961
94077,104961
994641,104961
66717,104969
1134729,104969
1413335,104969
1341,105001
20519,105001
25251,105001
71051,105001
83635,105001
1147123,105001
134704,105002
1175533,105002
70673,105010
88351,105010
103598,105010
127410,105010
69638,105014
229302,105014
1135238,105014
70673,105021
88351,105482
548610,105482
65934,105680
105421,105680
109434,105680
83631,105812
119447,105812
119447,105825
1134729,105825
1134734,105825
1160576,105825
119447,105826
231909,105826
554120,105826
1148003,105826
1191058,105826
1277921,105826
1407528,105826
1416970,105826
124002,105872
119454,105903
1633,105910
57609,105910
70673,105910
148891,105910
552084,105910
1275566,105919
119447,105976
224925,105976
548616,105976
26739,106373
118745,106423
548610,106423
70673,106430
124002,106430
56861,106444
121394,106452
26724,106463
52908,106463
62419,106463
62423,106463
62424,106463
1134736,106463
1173757,106463
65987,106465
65992,106465
231909,106465
548474,106465
612216,106465
990443,106465
1148003,106465
1178940,106465
62423,106468
134704,106468
21902,106470
66122,106470
68557,106470
68561,106470
68562,106470
111298,106470
231909,106470
239010,106470
944021,106470
1191929,106470
52908,106472
62417,106472
62423,106472
63584,106472
571521,106472
1135394,106472
1398251,106472
67221,106473
67222,106473
127436,106473
231909,106473
990443,106473
1148003,106473
1407468,106473
1575541,106473
62419,106517
126852,106517
231909,106517
589746,106517
1135177,106517
1201408,106517
35452,106640
57609,106640
69636,106640
70674,106640
229302,106640
240169,106640
1109778,106640
1134505,106640
68557,106649
26724,106651
62417,106651
70674,106651
57609,106652
68557,106652
83630,106652
83686,106652
121709,106652
122818,106652
134704,106652
62410,106654
62423,106654
65974,106654
68557,106654
82401,106654
134704,106654
62423,106656
239010,106656
1173757,106656
1277921,106656
69638,106660
70674,106660
62424,106661
69638,106661
119447,106661
134704,106661
990443,106661
88495,106664
119447,106664
231909,106664
239010,106664
62423,106665
229302,106665
1135238,106665
548610,106672
69638,106703
83630,106703
1173203,106703
103598,106708
567303,106708
1135238,106708
62419,106713
148886,106713
296066,106713
83630,106714
110844,106714
26784,106718
1175533,106719
26778,106720
62423,106720
239961,106720
567303,106720
1135781,106720
229302,106778
124002,107010
25251,107242
67689,107242
18897,107248
20519,107374
26724,107374
26739,107374
103598,107374
239010,107374
1109778,107475
124002,107485
548610,107485
240169,107491
1134505,107491
56804,107500
227792,107500
239961,107500
556938,107500
26784,107623
69636,107623
12672,107682
26739,107682
64895,107682
109301,107682
592329,107682
70673,107714
70674,107714
88351,107714
148886,107714
548610,107714
122818,107807
548610,107807
612216,107807
1191929,107807
229302,107824
1134732,107824
1134504,107827
1134505,107827
70673,107828
70674,107828
229302,107828
1134505,107828
35452,107831
57609,107831
70673,107831
229302,107831
1134504,107831
1134505,107831
1148003,107831
26784,107834
229302,107834
1134505,107834
124002,107840
1134505,107841
124002,107843
124002,107887
229302,107887
18897,107891
124002,107891
70673,107893
548610,107893
121394,107895
70673,107897
124002,107897
1624,107899
18897,107899
1624,107900
35452,107900
62410,107900
229302,107900
1134505,107903
229302,107905
240169,107906
1624,107910
229302,107910
240169,107910
121394,107911
121394,107912
26728,107972
56811,107972
105940,107972
1173757,107972
163441,108128
35452,108268
57609,108268
62412,108268
62417,108268
66122,108268
83560,108268
239010,108268
571521,108268
990778,108268
62423,108364
239010,108364
1134735,108364
1173757,108364
1277921,108364
229302,108431
1065282,108431
1135238,108431
1580525,108431
124002,108510
1134504,108510
35452,108518
83693,108518
88351,108665
131728,108665
1134505,108665
1624721,108811
20654,108954
62410,108962
121394,108962
21911,109051
25251,109051
72731,109051
122816,109051
224925,109051
224929,109051
548474,109051
227782,109088
1134732,109088
1164789,109105
119426,109116
25251,109142
66122,109142
87944,109142
12672,109530
96862,109530
1135238,109967
1365929,109967
21908,109987
25246,109987
57607,109987
70437,109987
82401,109987
83489,109987
83624,109987
113797,109987
148886,109987
25251,110410
71051,110410
73774,110410
1147123,110410
63584,110554
26724,111084
62419,111084
65938,111084
88495,111084
1337,111145
25245,111145
26724,111145
64895,111145
1134732,111145
1254216,111145
57607,111363
57617,111363
88495,111363
96889,111363
119447,111363
567303,111363
612216,111363
1175533,111363
1178932,111363
1415225,111363
1416970,111363
1591060,111363
68562,112021
999460,112021
1287732,112021
20654,112025
931172,112025
25245,112219
26786,112219
35452,112219
57609,112219
62410,112219
62419,112219
62423,112219
65986,112219
68557,112219
567303,112219
571521,112219
592329,112219
57609,112366
119426,112366
990443,112366
65353,112433
21902,112434
67221,112434
94076,112434
111298,112434
118355,112434
548045,112434
1002925,112434
1054920,112434
1119170,112434
1407172,112434
1408318,112434
26739,112435
64895,112435
931174,112435
21908,112437
62410,112437
110845,112437
64895,112438
65990,112438
69637,112438
94077,112438
116052,112438
119447,112438
226620,112438
240177,112438
551869,112438
1173605,112438
84205,112516
576408,112587
62419,112594
116906,112594
592329,112594
990443,112594
63584,112649
83631,112649
110845,112649
118350,112649
1054920,112649
12466,112652
69636,112652
70673,112652
124002,112652
579216,112652
57609,112700
62424,112700
88351,112700
229302,112700
548610,112700
12466,112929
62423,112929
83624,112929
579216,112929
994641,112929
1134729,112929
1135394,112929
1193722,112929
1277921,112929
1345125,112929
1398251,112929
56830,113684
62412,113684
67689,113684
67046,113687
1134505,114007
26784,114183
20519,114464
21908,114739
88351,114980
66717,114983
87948,114983
612216,114983
12672,115156
26724,115156
64895,115156
69637,115156
121394,115651
584527,115651
1624,115652
62410,115652
25251,115738
21911,115960
21914,115960
25251,115960
64496,116154
65938,116154
20999,116265
21914,116348
94076,117056
25249,117326
56804,117326
83689,117326
554120,117326
66717,117506
116636,117506
21910,117522
69033,117557
11401,117659
1624,117711
70703,118202
118350,118202
126852,118202
130561,118202
551869,118202
105421,118211
56861,118212
70590,118212
135836,118212
571521,118212
592328,118212
999460,118212
1134946,118212
1269703,118212
1337,118376
12672,118376
25249,118376
56861,118376
64895,118376
70703,118376
96546,118376
111298,118376
122818,118376
230776,118376
1002925,118376
1413335,118376
21911,118379
57831,118379
66717,118379
69637,118379
83631,118379
87944,118379
21908,118381
25246,118385
56804,118385
67222,118385
68557,118385
148886,118385
548616,118385
592329,118385
956575,118385
1135238,118385
1148003,118385
1338555,118385
1337,118416
52908,118416
110845,118416
1173223,118438
21914,118442
25251,118442
83624,118442
110845,118442
21914,118465
239961,118465
1134729,118465
1134732,118465
1134734,118465
1134735,118465
1134736,118465
11401,118483
18897,118483
26775,118483
35452,118483
62410,118483
240171,118483
1336,118545
1624,118545
11401,118545
18897,118545
26775,118545
62410,118545
65986,118545
84205,118545
96546,118545
240171,118545
77301,118613
68561,118865
105940,118865
148886,118865
103598,118984
25246,119174
44917,119174
70690,119174
122818,119174
1619,119336
12466,119336
103598,119336
122820,119336
140481,119336
229302,119336
592329,119336
994641,119336
44922,119337
67689,119337
70591,119337
121394,119337
239010,119337
955784,119337
1135185,119337
62410,119339
70590,119339
92833,119339
239961,119339
1135394,119339
26784,119340
65987,119340
119454,119340
1135394,119340
20519,119342
78877,119342
87948,119342
144860,119342
10885,119458
62417,119458
63584,119626
66717,119865
1341,119892
1619,119892
20652,119892
21908,119892
65938,119892
70673,119944
124002,119944
25249,120143
52908,120143
66717,120143
99689,120143
1136808,120143
109813,120713
130561,120713
21911,120880
1076049,120880
25251,120884
70690,120884
71051,120884
20999,121154
1575541,121303
227782,121367
612216,121367
70673,121456
1339,121602
20652,121602
74021,121752
76913,121752
20655,121795
77303,121795
21911,121823
56861,121823
62419,121823
118745,121823
576408,121823
20654,121878
1184600,121878
124002,121985
1619,122611
77304,122611
70673,122765
548610,122765
62410,122880
1173757,122880
77301,122973
83631,123338
1160575,123338
1160576,123338
1356792,123338
25251,123797
65934,123797
111298,123797
944021,123797
1031246,123886
119426,123913
548610,123913
26728,124065
56804,124065
94077,124065
105940,124065
1334856,124065
20519,124157
26775,124326
84205,124326
229302,124326
240171,124326
1134505,124326
77304,124471
109809,124471
240171,124471
67689,124670
21910,124840
21911,124840
26744,124840
63584,124840
66122,124840
83689,124840
240161,124840
1414273,124840
1134505,124870
56804,125076
57831,125076
87944,125076
1334856,125076
83560,125097
956575,125148
25246,125186
56804,125186
56816,125186
64662,125186
67222,125186
68557,125186
88495,125186
94076,125186
122816,125186
148886,125186
548474,125186
1134731,125186
1139041,125186
1145460,125186
1575541,125186
55674,125386
227792,125386
239010,125386
554120,125386
1134736,125386
1173757,125386
124002,125561
1081493,125561
1134505,125561
12466,125708
26724,125708
56861,125708
66717,125708
88495,125708
105421,125708
122816,125708
999460,125708
1143686,125708
11401,125756
118745,125756
57609,126498
76913,126545
130985,126545
12470,127205
63584,127205
148884,127205
224928,127205
944021,127205
994641,127205
57609,127231
94076,127231
26778,127329
62410,127329
66717,127329
18897,127461
119454,127461
26724,127583
127410,127583
144860,127583
21914,127849
69637,127849
69636,127987
1134504,127987
1134505,127987
240171,128280
140481,128387
1136808,128387
229302,128393
118350,128420
584527,128486
115610,128799
118350,128800
944021,128800
1135177,128800
73774,128842
1619,128949
1619,128954
65987,128954
70591,128954
134703,128954
69033,128987
87944,128987
1337,129070
83630,129070
109301,129070
130561,129070
543848,129070
1183229,129070
66717,129123
57609,129181
127410,129181
148886,129181
1109778,129181
1575541,129181
20654,129468
545277,129468
998494,129468
134704,129496
12466,129563
25251,129563
148884,129850
1094209,129850
548610,130011
592328,130279
18897,130473
35452,130473
119454,130473
56804,130532
240171,130532
227782,130799
994641,130799
26739,130922
56861,131069
70673,131115
229302,131115
65938,131148
70673,131859
124002,131859
70673,131975
62423,132169
83358,132169
88495,132169
227804,132169
239010,132169
552084,132169
571521,132169
1201406,132169
1277921,132169
21910,132183
21911,132183
25251,132183
57607,132183
65934,132183
68561,132183
70437,132183
86318,132183
88495,132183
122816,132183
237235,132183
548474,132183
588138,132183
956575,132183
1054920,132183
1135966,132183
1136808,132183
1195450,132183
1298434,132183
1555354,132183
1624721,132183
1624722,132183
1624725,132183
10885,132279
119426,133234
12672,133578
26724,133578
44917,133578
64895,133578
69637,133578
124002,133844
229302,133844
70673,134117
62423,134170
121394,134170
584527,134170
25249,134770
109434,134770
57607,135061
66717,135061
81081,135061
83560,135061
88495,135061
119447,135061
119450,135061
239961,135061
990778,135061
1134735,135061
1134736,135061
1178940,135061
1407468,135061
1415347,135061
1415348,135061
20519,135230
1135394,135230
26786,135539
239961,135539
1134736,135539
1275566,135539
1398251,135539
35452,135549
70673,135549
81081,135943
62417,136084
1338,136303
10885,136303
21908,136303
65353,136303
69636,136303
592329,136303
956575,136303
1119170,136303
1134165,136303
1134504,136303
1195556,136303
1417211,136303
1575541,136303
1619,136701
84205,136936
20652,136942
62417,136942
20519,136943
63584,136943
21910,136944
21911,136944
88495,136944
1407528,136944
83630,136958
66717,137386
88495,137386
21908,137409
25246,137409
56861,137409
148884,137409
66717,137916
67224,137916
26724,138060
67222,138060
88495,138060
1336,138103
67224,138147
26786,138448
62424,138448
70591,138448
123202,138448
571521,138448
1134735,138448
1624693,138448
65975,138528
65976,138528
227782,138528
65974,138529
67221,138529
548045,138529
567303,138529
1134946,138529
1178934,138529
1427540,138529
56830,138530
65992,138530
88495,138530
1183229,138530
12466,138567
21914,138567
296066,138567
567303,138567
65992,138592
230776,138592
612216,138592
56861,138790
66122,138790
227778,138790
230776,138790
565456,138790
990778,138790
1178932,138790
1596646,138790
57609,138845
229302,138845
1109778,138845
44922,138960
57607,138960
62419,138960
231909,138960
1145460,138960
74947,139162
1094209,139162
66761,139319
65986,139321
69636,139321
229302,139321
1340,139329
99687,139329
112563,139329
130985,139329
543178,139329
110847,139497
110847,139499
110847,139500
124002,140026
20999,140088
18897,140300
1134505,140985
1134505,141131
69636,141138
229302,141138
1338,141335
119447,141335
567303,141335
1338,141337
66122,141337
88495,141337
122818,141337
21914,141365
83630,141365
88351,141365
119447,141365
229302,141365
1173757,141365
83630,141388
119447,141388
62419,141390
955784,141390
70674,141460
227782,141460
1134505,141461
62419,141469
229302,141469
66717,141570
72731,141570
20519,141577
63584,141888
20652,141941
116906,142050
1134736,142050
1173757,142050
1265959,142050
26724,142141
69637,142141
987139,142141
1334856,142141
25246,142300
65992,142300
67221,142300
548474,142300
990443,142300
105418,142387
134703,142387
584527,142387
1173757,142387
240171,142401
62410,142451
72731,142451
25236,142696
25249,143156
56804,143156
56816,143156
65974,143156
84205,143156
227792,143156
25245,143217
57617,143217
239010,143217
567303,143217
1591060,143217
1619922,143217
1624693,143217
25246,143292
56830,143292
78877,143292
83631,143292
21902,143479
26739,143479
67046,143479
119447,143479
213438,143479
1134504,143479
1135177,143479
1119170,143500
70591,143627
111298,143627
119450,143627
1269703,143627
1134944,143855
1357125,143855
67689,143865
1338,144429
26744,144429
83693,144429
116906,144429
119447,144610
227804,144610
62423,144634
65974,144634
109301,144634
229302,144634
588144,144634
